tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study															LP-NOMAG		CS10-1		CS10-1b
This study	lt	10.7	82.8	0.7	2.1	1	4	100.0	CS10-1b_LP-DIR-T	hargrave 2023-03-17 18:45:23	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS10-1	pmagpy-4.2.24-1: demag_gui	CS10-1b
This study	lt	10.7	20.4	70.6	2.1	1	4	0.0	CS10-1b_LP-DIR-T	hargrave 2023-03-17 18:45:23	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS10-1	pmagpy-4.2.24-1: demag_gui	CS10-1b
This study	lt	10.7	160.3	10.5	2.1	1	4	-1.0	CS10-1b_LP-DIR-T	hargrave 2023-03-17 18:45:23	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS10-1	pmagpy-4.2.24-1: demag_gui	CS10-1b
This study	lt	9.2	92.1	8.3	4.2	1	6	100.0	CS10-2b_LP-DIR-T	hargrave 2023-03-21 17:56:23	u	648.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS10-2	pmagpy-4.2.24-1: demag_gui	CS10-2b
This study	lt	9.2	170.2	16.3	4.2	1	6	-1.0	CS10-2b_LP-DIR-T	hargrave 2023-03-21 17:56:23	u	648.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS10-2	pmagpy-4.2.24-1: demag_gui	CS10-2b
This study	lt	9.2	346.6	79.1	4.2	1	6	0.0	CS10-2b_LP-DIR-T	hargrave 2023-03-21 17:56:23	u	648.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS10-2	pmagpy-4.2.24-1: demag_gui	CS10-2b
This study															LP-NOMAG		CS10-2		CS10-2b
This study															LP-NOMAG		CS10-3		CS10-3b
This study	lt	1.5	159.0	28.8	3.5	1	4	-1.0	CS10-3b_LP-DIR-T	hargrave 2023-03-17 18:48:28	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS10-3	pmagpy-4.2.24-1: demag_gui	CS10-3b
This study	lt	1.5	334.9	64.2	3.5	1	4	0.0	CS10-3b_LP-DIR-T	hargrave 2023-03-17 18:48:28	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS10-3	pmagpy-4.2.24-1: demag_gui	CS10-3b
This study	lt	1.5	80.5	18.6	3.5	1	4	100.0	CS10-3b_LP-DIR-T	hargrave 2023-03-17 18:48:28	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS10-3	pmagpy-4.2.24-1: demag_gui	CS10-3b
This study															LP-NOMAG		CS10-4		CS10-4b
This study	lt	16.9	147.6	25.7	7.5	1	4	-1.0	CS10-4b_LP-DIR-T	hargrave 2023-03-21 21:05:36	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS10-4	pmagpy-4.2.24-1: demag_gui	CS10-4b
This study	lt	16.9	328.1	50.2	7.5	1	4	0.0	CS10-4b_LP-DIR-T	hargrave 2023-03-21 21:05:36	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS10-4	pmagpy-4.2.24-1: demag_gui	CS10-4b
This study	lt	16.9	70.0	29.5	7.5	1	4	100.0	CS10-4b_LP-DIR-T	hargrave 2023-03-21 21:05:36	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS10-4	pmagpy-4.2.24-1: demag_gui	CS10-4b
This study															LP-NOMAG		CS10-5		CS10-5b
This study	lt	19.4	63.7	4.8	2.8	1	3	100.0	CS10-5b_LP-DIR-T	hargrave 2023-03-21 21:07:00	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS10-5	pmagpy-4.2.24-1: demag_gui	CS10-5b
This study	lt	19.4	141.8	-3.6	2.8	1	3	-1.0	CS10-5b_LP-DIR-T	hargrave 2023-03-21 21:07:00	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS10-5	pmagpy-4.2.24-1: demag_gui	CS10-5b
This study	lt	19.4	9.0	51.8	2.8	1	3	0.0	CS10-5b_LP-DIR-T	hargrave 2023-03-21 21:07:00	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS10-5	pmagpy-4.2.24-1: demag_gui	CS10-5b
This study															LP-NOMAG		CS10-6		CS10-6b
This study	lt	14.3	136.4	17.5	1.5	1	3	-1.0	CS10-7b_LP-DIR-T	hargrave 2023-03-21 21:08:29	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS10-7	pmagpy-4.2.24-1: demag_gui	CS10-7b
This study	lt	14.3	60.3	14.3	1.5	1	3	100.0	CS10-7b_LP-DIR-T	hargrave 2023-03-21 21:08:29	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS10-7	pmagpy-4.2.24-1: demag_gui	CS10-7b
This study	lt	14.3	354.8	47.6	1.5	1	3	0.0	CS10-7b_LP-DIR-T	hargrave 2023-03-21 21:08:29	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS10-7	pmagpy-4.2.24-1: demag_gui	CS10-7b
This study															LP-NOMAG		CS10-7		CS10-7b
This study	lt	16.7	138.5	-8.4	6.8	1	4	-1.0	CS10-8b_LP-DIR-T	hargrave 2023-03-17 18:57:30	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS10-8	pmagpy-4.2.24-1: demag_gui	CS10-8b
This study	lt	16.7	26.3	44.0	6.8	1	4	0.0	CS10-8b_LP-DIR-T	hargrave 2023-03-17 18:57:30	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS10-8	pmagpy-4.2.24-1: demag_gui	CS10-8b
This study	lt	16.7	57.3	-7.6	6.8	1	4	100.0	CS10-8b_LP-DIR-T	hargrave 2023-03-17 18:57:30	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS10-8	pmagpy-4.2.24-1: demag_gui	CS10-8b
This study															LP-NOMAG		CS10-8		CS10-8b
This study															LP-NOMAG		CS11-1		CS11-1b
This study															LP-NOMAG		CS11-2		CS11-2b
This study															LP-NOMAG		CS11-3		CS11-3b
This study															LP-NOMAG		CS11-4		CS11-4b
This study															LP-NOMAG		CS11-5		CS11-5b
This study															LP-NOMAG		CS11-7		CS11-7b
This study															LP-NOMAG		CS11-8		CS11-8b
This study															LP-NOMAG		CS11-9		CS11-9b
This study	lt	16.7	71.3	17.2	0.5	2	3	100.0	CS12-1b_LP-DIR-T	hargrave 2023-03-15 12:43:51	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-1	pmagpy-4.2.24-1: demag_gui	CS12-1b
This study	mt	4.6	316.5	54.2	12.3	2	1	100.0	CS12-1b_LP-DIR-T	hargrave 2023-03-15 12:43:51	u	846.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-1	pmagpy-4.2.24-1: demag_gui	CS12-1b
This study	lt	16.7	215.6	49.4	0.5	2	3	-1.0	CS12-1b_LP-DIR-T	hargrave 2023-03-15 12:43:51	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-1	pmagpy-4.2.24-1: demag_gui	CS12-1b
This study	mt	4.6	297.9	6.4	12.3	2	1	0.0	CS12-1b_LP-DIR-T	hargrave 2023-03-15 12:43:51	u	846.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-1	pmagpy-4.2.24-1: demag_gui	CS12-1b
This study	mt	4.6	133.2	-6.0	12.3	2	1	-1.0	CS12-1b_LP-DIR-T	hargrave 2023-03-15 12:43:51	u	846.0	673.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-1	pmagpy-4.2.24-1: demag_gui	CS12-1b
This study	lt	16.7	39.3	62.3	0.5	2	3	0.0	CS12-1b_LP-DIR-T	hargrave 2023-03-15 12:43:51	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-1	pmagpy-4.2.24-1: demag_gui	CS12-1b
This study															LP-NOMAG		CS12-1		CS12-1b
This study	mt	0.0	289.7	77.9	5.0	2	8	100.0	CS12-2b_LP-DIR-T	hargrave 2023-03-16 12:22:32	u	858.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CS12-2	pmagpy-4.2.24-1: demag_gui	CS12-2b
This study															LP-NOMAG		CS12-2		CS12-2b
This study	lt	60.9	230.4	46.0	5.6	2	3	-1.0	CS12-2b_LP-DIR-T	hargrave 2023-03-16 12:22:32	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-2	pmagpy-4.2.24-1: demag_gui	CS12-2b
This study	mt	0.0	137.4	7.0	5.0	2	8	-1.0	CS12-2b_LP-DIR-T	hargrave 2023-03-16 12:22:32	u	858.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CS12-2	pmagpy-4.2.24-1: demag_gui	CS12-2b
This study	lt	60.9	42.0	56.6	5.6	2	3	0.0	CS12-2b_LP-DIR-T	hargrave 2023-03-16 12:22:32	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-2	pmagpy-4.2.24-1: demag_gui	CS12-2b
This study	mt	0.0	278.3	23.4	5.0	2	8	0.0	CS12-2b_LP-DIR-T	hargrave 2023-03-16 12:22:32	u	858.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CS12-2	pmagpy-4.2.24-1: demag_gui	CS12-2b
This study	lt	60.9	68.2	12.2	5.6	2	3	100.0	CS12-2b_LP-DIR-T	hargrave 2023-03-16 12:22:32	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-2	pmagpy-4.2.24-1: demag_gui	CS12-2b
This study	mt	0.0	296.4	21.6	12.2	2	8	0.0	CS12-3b_LP-DIR-T	hargrave 2023-03-16 12:24:16	u	858.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CS12-3	pmagpy-4.2.24-1: demag_gui	CS12-3b
This study	lt	29.2	38.8	26.9	4.3	2	3	100.0	CS12-3b_LP-DIR-T	hargrave 2023-03-16 12:24:16	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-3	pmagpy-4.2.24-1: demag_gui	CS12-3b
This study	mt	0.0	334.8	66.8	12.2	2	8	100.0	CS12-3b_LP-DIR-T	hargrave 2023-03-16 12:24:16	u	858.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CS12-3	pmagpy-4.2.24-1: demag_gui	CS12-3b
This study	lt	29.2	358.5	41.8	4.3	2	3	0.0	CS12-3b_LP-DIR-T	hargrave 2023-03-16 12:24:16	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-3	pmagpy-4.2.24-1: demag_gui	CS12-3b
This study	mt	0.0	192.0	-0.9	12.2	2	8	-1.0	CS12-3b_LP-DIR-T	hargrave 2023-03-16 12:24:16	u	858.0	823.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CS12-3	pmagpy-4.2.24-1: demag_gui	CS12-3b
This study															LP-NOMAG		CS12-3		CS12-3b
This study	lt	29.2	238.6	32.6	4.3	2	3	-1.0	CS12-3b_LP-DIR-T	hargrave 2023-03-16 12:24:16	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-3	pmagpy-4.2.24-1: demag_gui	CS12-3b
This study	mt	16.1	279.0	24.8	11.3	2	8	0.0	CS12-4b_LP-DIR-T	hargrave 2023-03-16 12:27:04	u	851.0	798.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-4	pmagpy-4.2.24-1: demag_gui	CS12-4b
This study															LP-NOMAG		CS12-4		CS12-4b
This study	lt	18.0	193.8	30.2	4.6	2	3	-1.0	CS12-4b_LP-DIR-T	hargrave 2023-03-16 12:27:04	u	523.0	77.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-4	pmagpy-4.2.24-1: demag_gui	CS12-4b
This study	mt	16.1	159.3	3.4	11.3	2	8	-1.0	CS12-4b_LP-DIR-T	hargrave 2023-03-16 12:27:04	u	851.0	798.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-4	pmagpy-4.2.24-1: demag_gui	CS12-4b
This study	mt	16.1	294.7	79.0	11.3	2	8	100.0	CS12-4b_LP-DIR-T	hargrave 2023-03-16 12:27:04	u	851.0	798.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-4	pmagpy-4.2.24-1: demag_gui	CS12-4b
This study	lt	18.0	47.1	53.1	4.6	2	3	100.0	CS12-4b_LP-DIR-T	hargrave 2023-03-16 12:27:04	u	523.0	77.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-4	pmagpy-4.2.24-1: demag_gui	CS12-4b
This study	lt	18.0	321.5	52.2	4.6	2	3	0.0	CS12-4b_LP-DIR-T	hargrave 2023-03-16 12:27:04	u	523.0	77.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-4	pmagpy-4.2.24-1: demag_gui	CS12-4b
This study															LP-NOMAG		CS12-5		CS12-5b
This study	mt	0.0	285.3	41.0	15.6	2	7	100.0	CS12-5b_LP-DIR-T	hargrave 2023-03-15 12:51:20	u	838.0	723.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	CS12-5	pmagpy-4.2.24-1: demag_gui	CS12-5b
This study	mt	0.0	282.1	-8.4	15.6	2	7	-1.0	CS12-5b_LP-DIR-T	hargrave 2023-03-15 12:51:20	u	838.0	723.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	CS12-5	pmagpy-4.2.24-1: demag_gui	CS12-5b
This study	lt	19.9	359.1	25.7	7.1	2	3	0.0	CS12-5b_LP-DIR-T	hargrave 2023-03-15 12:51:20	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-5	pmagpy-4.2.24-1: demag_gui	CS12-5b
This study	mt	0.0	282.9	-13.2	15.6	2	7	0.0	CS12-5b_LP-DIR-T	hargrave 2023-03-15 12:51:20	u	838.0	723.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	CS12-5	pmagpy-4.2.24-1: demag_gui	CS12-5b
This study	lt	19.9	348.7	54.3	7.1	2	3	-1.0	CS12-5b_LP-DIR-T	hargrave 2023-03-15 12:51:20	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-5	pmagpy-4.2.24-1: demag_gui	CS12-5b
This study	lt	19.9	23.5	18.9	7.1	2	3	100.0	CS12-5b_LP-DIR-T	hargrave 2023-03-15 12:51:20	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-5	pmagpy-4.2.24-1: demag_gui	CS12-5b
This study															LP-NOMAG		CS12-6		CS12-6b
This study	mt	4.2	301.5	60.6	7.1	1	8	100.0	CS12-6b_LP-DIR-T	hargrave 2023-03-15 12:52:43	u	846.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-6	pmagpy-4.2.24-1: demag_gui	CS12-6b
This study	mt	4.2	287.7	8.3	7.1	1	8	0.0	CS12-6b_LP-DIR-T	hargrave 2023-03-15 12:52:43	u	846.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-6	pmagpy-4.2.24-1: demag_gui	CS12-6b
This study	mt	4.2	234.3	-17.1	7.1	1	8	-1.0	CS12-6b_LP-DIR-T	hargrave 2023-03-15 12:52:43	u	846.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-6	pmagpy-4.2.24-1: demag_gui	CS12-6b
This study	mt	6.9	157.9	-25.9	3.7	1	9	-1.0	CS12-7b_LP-DIR-T	hargrave 2023-03-15 12:54:07	u	846.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-7	pmagpy-4.2.24-1: demag_gui	CS12-7b
This study	mt	6.9	279.0	6.9	3.7	1	9	0.0	CS12-7b_LP-DIR-T	hargrave 2023-03-15 12:54:07	u	846.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-7	pmagpy-4.2.24-1: demag_gui	CS12-7b
This study	mt	6.9	283.4	61.5	3.7	1	9	100.0	CS12-7b_LP-DIR-T	hargrave 2023-03-15 12:54:07	u	846.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-7	pmagpy-4.2.24-1: demag_gui	CS12-7b
This study															LP-NOMAG		CS12-7		CS12-7b
This study	mt	8.8	308.1	57.7	2.8	1	7	100.0	CS12-8b_LP-DIR-T	hargrave 2023-03-15 12:55:33	u	846.0	798.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS12-8	pmagpy-4.2.24-1: demag_gui	CS12-8b
This study	mt	8.8	292.1	7.0	2.8	1	7	0.0	CS12-8b_LP-DIR-T	hargrave 2023-03-15 12:55:33	u	846.0	798.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS12-8	pmagpy-4.2.24-1: demag_gui	CS12-8b
This study	mt	8.8	256.0	0.1	2.8	1	7	-1.0	CS12-8b_LP-DIR-T	hargrave 2023-03-15 12:55:33	u	846.0	798.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS12-8	pmagpy-4.2.24-1: demag_gui	CS12-8b
This study															LP-NOMAG		CS12-8		CS12-8b
This study	lt	52.9	21.6	-1.4	6.0	2	3	100.0	CS13-1b_LP-DIR-T	hargrave 2023-03-21 19:20:37	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS13-1	pmagpy-4.2.24-1: demag_gui	CS13-1b
This study	lt	52.9	338.5	54.6	6.0	2	3	0.0	CS13-1b_LP-DIR-T	hargrave 2023-03-21 19:20:37	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS13-1	pmagpy-4.2.24-1: demag_gui	CS13-1b
This study	mt	28.9	264.4	8.3	10.0	2	14	-1.0	CS13-1b_LP-DIR-T	hargrave 2023-03-21 19:20:37	u	873.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS13-1	pmagpy-4.2.24-1: demag_gui	CS13-1b
This study	lt	52.9	206.7	71.7	6.0	2	3	-1.0	CS13-1b_LP-DIR-T	hargrave 2023-03-21 19:20:37	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS13-1	pmagpy-4.2.24-1: demag_gui	CS13-1b
This study															LP-NOMAG		CS13-1		CS13-1b
This study	mt	28.9	265.6	9.5	10.0	2	14	0.0	CS13-1b_LP-DIR-T	hargrave 2023-03-21 19:20:37	u	873.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS13-1	pmagpy-4.2.24-1: demag_gui	CS13-1b
This study	mt	28.9	332.8	60.6	10.0	2	14	100.0	CS13-1b_LP-DIR-T	hargrave 2023-03-21 19:20:37	u	873.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS13-1	pmagpy-4.2.24-1: demag_gui	CS13-1b
This study															LP-NOMAG		CS13-2		CS13-2b
This study															LP-NOMAG		CS13-3		CS13-3b
This study	lt	24.8	128.0	50.7	5.1	1	4	-1.0	CS13-3b_LP-DIR-T	hargrave 2023-03-15 13:00:00	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS13-3	pmagpy-4.2.24-1: demag_gui	CS13-3b
This study	lt	24.8	355.0	57.5	5.1	1	4	0.0	CS13-3b_LP-DIR-T	hargrave 2023-03-15 13:00:00	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS13-3	pmagpy-4.2.24-1: demag_gui	CS13-3b
This study	lt	24.8	27.6	-8.8	5.1	1	4	100.0	CS13-3b_LP-DIR-T	hargrave 2023-03-15 13:00:00	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS13-3	pmagpy-4.2.24-1: demag_gui	CS13-3b
This study	lt	71.2	18.0	-20.7	2.0	1	3	100.0	CS13-4b_LP-DIR-T	hargrave 2023-03-21 19:25:59	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS13-4	pmagpy-4.2.24-1: demag_gui	CS13-4b
This study															LP-NOMAG		CS13-4		CS13-4b
This study	lt	71.2	3.5	43.5	2.0	1	3	0.0	CS13-4b_LP-DIR-T	hargrave 2023-03-21 19:25:59	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS13-4	pmagpy-4.2.24-1: demag_gui	CS13-4b
This study	lt	71.2	3.7	60.4	2.0	1	3	-1.0	CS13-4b_LP-DIR-T	hargrave 2023-03-21 19:25:59	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS13-4	pmagpy-4.2.24-1: demag_gui	CS13-4b
This study															LP-NOMAG		CS13-5		CS13-5b
This study	lt	49.4	44.6	-12.3	8.5	1	4	100.0	CS13-6b_LP-DIR-T	hargrave 2023-03-21 19:27:29	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS13-6	pmagpy-4.2.24-1: demag_gui	CS13-6b
This study	lt	49.4	171.7	30.1	8.5	1	4	-1.0	CS13-6b_LP-DIR-T	hargrave 2023-03-21 19:27:29	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS13-6	pmagpy-4.2.24-1: demag_gui	CS13-6b
This study	lt	49.4	25.7	67.5	8.5	1	4	0.0	CS13-6b_LP-DIR-T	hargrave 2023-03-21 19:27:29	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS13-6	pmagpy-4.2.24-1: demag_gui	CS13-6b
This study															LP-NOMAG		CS13-6		CS13-6b
This study	lt	27.0	349.7	57.0	4.2	1	4	0.0	CS13-7b_LP-DIR-T	hargrave 2023-03-16 12:34:11	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS13-7	pmagpy-4.2.24-1: demag_gui	CS13-7b
This study	lt	27.0	25.8	-6.5	4.2	1	4	100.0	CS13-7b_LP-DIR-T	hargrave 2023-03-16 12:34:11	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS13-7	pmagpy-4.2.24-1: demag_gui	CS13-7b
This study	lt	27.0	351.3	74.9	4.2	1	4	-1.0	CS13-7b_LP-DIR-T	hargrave 2023-03-16 12:34:11	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS13-7	pmagpy-4.2.24-1: demag_gui	CS13-7b
This study															LP-NOMAG		CS13-7		CS13-7b
This study	lt	10.0	151.1	27.8	9.6	1	3	-1.0	CS14-1b_LP-DIR-T	hargrave 2023-03-19 17:03:04	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS14-1	pmagpy-4.2.24-1: demag_gui	CS14-1b
This study															LP-NOMAG		CS14-1		CS14-1b
This study	lt	10.0	318.2	59.8	9.6	1	3	0.0	CS14-1b_LP-DIR-T	hargrave 2023-03-19 17:03:04	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS14-1	pmagpy-4.2.24-1: demag_gui	CS14-1b
This study	lt	10.0	65.9	53.8	9.6	1	3	100.0	CS14-1b_LP-DIR-T	hargrave 2023-03-19 17:03:04	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS14-1	pmagpy-4.2.24-1: demag_gui	CS14-1b
This study															LP-NOMAG		CS14-2		CS14-2b
This study	lt	6.3	75.5	50.1	8.5	1	4	100.0	CS14-3b_LP-DIR-T	hargrave 2023-03-19 17:05:50	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS14-3	pmagpy-4.2.24-1: demag_gui	CS14-3b
This study	lt	6.3	318.4	66.8	8.5	1	4	0.0	CS14-3b_LP-DIR-T	hargrave 2023-03-19 17:05:50	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS14-3	pmagpy-4.2.24-1: demag_gui	CS14-3b
This study	lt	6.3	217.0	50.6	8.5	1	4	-1.0	CS14-3b_LP-DIR-T	hargrave 2023-03-19 17:05:50	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS14-3	pmagpy-4.2.24-1: demag_gui	CS14-3b
This study															LP-NOMAG		CS14-3		CS14-3b
This study															LP-NOMAG		CS14-4		CS14-4b
This study															LP-NOMAG		CS14-7		CS14-7b
This study	lt	12.1	40.6	40.1	22.3	1	4	100.0	CS14-8b_LP-DIR-T	hargrave 2023-03-19 17:10:09	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS14-8	pmagpy-4.2.24-1: demag_gui	CS14-8b
This study	lt	12.1	343.5	44.1	22.3	1	4	0.0	CS14-8b_LP-DIR-T	hargrave 2023-03-19 17:10:09	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS14-8	pmagpy-4.2.24-1: demag_gui	CS14-8b
This study	lt	12.1	247.3	39.0	22.3	1	4	-1.0	CS14-8b_LP-DIR-T	hargrave 2023-03-19 17:10:09	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS14-8	pmagpy-4.2.24-1: demag_gui	CS14-8b
This study															LP-NOMAG		CS14-8		CS14-8b
This study	lt	53.9	16.9	45.1	2.4	1	3	0.0	CS15-1b_LP-DIR-T	hargrave 2023-03-21 19:28:56	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS15-1	pmagpy-4.2.24-1: demag_gui	CS15-1b
This study	lt	53.9	223.6	25.1	2.4	1	3	-1.0	CS15-1b_LP-DIR-T	hargrave 2023-03-21 19:28:56	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS15-1	pmagpy-4.2.24-1: demag_gui	CS15-1b
This study															LP-NOMAG		CS15-1		CS15-1b
This study	lt	53.9	53.8	9.3	2.4	1	3	100.0	CS15-1b_LP-DIR-T	hargrave 2023-03-21 19:28:56	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS15-1	pmagpy-4.2.24-1: demag_gui	CS15-1b
This study															LP-NOMAG		CS15-2		CS15-2b
This study															LP-NOMAG		CS15-3		CS15-3b
This study	lt	12.5	39.3	5.2	4.4	1	4	100.0	CS15-3b_LP-DIR-T	hargrave 2023-03-21 19:31:44	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	CS15-3	pmagpy-4.2.24-1: demag_gui	CS15-3b
This study	lt	12.5	15.3	30.2	4.4	1	4	0.0	CS15-3b_LP-DIR-T	hargrave 2023-03-21 19:31:44	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	CS15-3	pmagpy-4.2.24-1: demag_gui	CS15-3b
This study	lt	12.5	277.3	30.9	4.4	1	4	-1.0	CS15-3b_LP-DIR-T	hargrave 2023-03-21 19:31:44	u	523.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	CS15-3	pmagpy-4.2.24-1: demag_gui	CS15-3b
This study															LP-NOMAG		CS15-4		CS15-4b
