tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	instrument_codes	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen	weight
This study	lt	24.1	347.2	75.5	3.6	3	4	0.0	PF18-54a_LP-DIR-T	hargrave 2021-06-10 14:55:22	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-54	pmagpy-4.2.24-1: demag_gui	PF18-54a	
This study	hdt	0.0	279.8	-1.0	6.9	3	14	100.0	PF18-54a_LP-DIR-T	hargrave 2021-06-10 14:55:22	u	968.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-54	pmagpy-4.2.24-1: demag_gui	PF18-54a	
This study	lt	24.1	319.9	-3.2	3.6	3	4	100.0	PF18-54a_LP-DIR-T	hargrave 2021-06-10 14:55:22	u	473.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-54	pmagpy-4.2.24-1: demag_gui	PF18-54a	
This study	hdt	0.0	184.5	6.9	6.2	2	17	-1.0	PF18-55a_LP-DIR-T	hargrave 2021-06-10 14:57:13	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-55	pmagpy-4.2.24-1: demag_gui	PF18-55a	
This study	mt	6.8	193.2	6.6	10.5	2	8	-1.0	PF18-55a_LP-DIR-T	hargrave 2021-06-10 14:57:13	u	873.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-55	pmagpy-4.2.24-1: demag_gui	PF18-55a	
This study	hdt	0.0	219.7	72.4	6.2	2	17	0.0	PF18-55a_LP-DIR-T	hargrave 2021-06-10 14:57:13	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-55	pmagpy-4.2.24-1: demag_gui	PF18-55a	
This study	mt	6.8	243.0	68.5	10.5	2	8	0.0	PF18-55a_LP-DIR-T	hargrave 2021-06-10 14:57:13	u	873.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-55	pmagpy-4.2.24-1: demag_gui	PF18-55a	
This study	hdt	0.0	293.7	8.8	6.2	2	17	100.0	PF18-55a_LP-DIR-T	hargrave 2021-06-10 14:57:13	u	968.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-55	pmagpy-4.2.24-1: demag_gui	PF18-55a	
This study	mt	6.8	291.6	0.4	10.5	2	8	100.0	PF18-55a_LP-DIR-T	hargrave 2021-06-10 14:57:13	u	873.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-55	pmagpy-4.2.24-1: demag_gui	PF18-55a	
This study	hdt	0.0	284.6	11.4	13.0	2	2	100.0	PF18-56a_LP-DIR-T	hargrave 2021-06-10 14:59:02	u	968.0	883.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-56	pmagpy-4.2.24-1: demag_gui	PF18-56a	
This study	mt	3.8	283.0	11.4	7.3	2	4	100.0	PF18-56a_LP-DIR-T	hargrave 2021-06-10 14:59:02	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-56	pmagpy-4.2.24-1: demag_gui	PF18-56a	
This study	hdt	0.0	160.4	44.3	13.0	2	2	-1.0	PF18-56a_LP-DIR-T	hargrave 2021-06-10 14:59:02	u	968.0	883.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-56	pmagpy-4.2.24-1: demag_gui	PF18-56a	
This study	mt	3.8	213.4	61.8	7.3	2	4	0.0	PF18-56a_LP-DIR-T	hargrave 2021-06-10 14:59:02	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-56	pmagpy-4.2.24-1: demag_gui	PF18-56a	
This study	mt	3.8	159.9	42.8	7.3	2	4	-1.0	PF18-56a_LP-DIR-T	hargrave 2021-06-10 14:59:02	u	863.0	833.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-56	pmagpy-4.2.24-1: demag_gui	PF18-56a	
This study	hdt	0.0	213.3	63.3	13.0	2	2	0.0	PF18-56a_LP-DIR-T	hargrave 2021-06-10 14:59:02	u	968.0	883.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-56	pmagpy-4.2.24-1: demag_gui	PF18-56a	
This study	mt	2.6	179.3	32.3	4.8	3	5	-1.0	PF18-57a_LP-DIR-T	hargrave 2021-06-10 15:00:48	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-57	pmagpy-4.2.24-1: demag_gui	PF18-57a	
This study	mt	2.6	221.3	62.3	4.8	3	5	0.0	PF18-57a_LP-DIR-T	hargrave 2021-06-10 15:00:48	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-57	pmagpy-4.2.24-1: demag_gui	PF18-57a	
This study	lt	39.8	238.4	64.9	13.3	3	4	-1.0	PF18-57a_LP-DIR-T	hargrave 2021-06-10 15:00:48	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-57	pmagpy-4.2.24-1: demag_gui	PF18-57a	
This study	lt	39.8	348.3	63.6	13.3	3	4	0.0	PF18-57a_LP-DIR-T	hargrave 2021-06-10 15:00:48	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-57	pmagpy-4.2.24-1: demag_gui	PF18-57a	
This study	hdt	0.0	226.4	57.7	9.2	3	11	0.0	PF18-57a_LP-DIR-T	hargrave 2021-06-10 15:00:48	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-57	pmagpy-4.2.24-1: demag_gui	PF18-57a	
This study	hdt	0.0	182.3	27.7	9.2	3	11	-1.0	PF18-57a_LP-DIR-T	hargrave 2021-06-10 15:00:48	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-57	pmagpy-4.2.24-1: demag_gui	PF18-57a	
This study	lt	39.8	327.4	-12.6	13.3	3	4	100.0	PF18-57a_LP-DIR-T	hargrave 2021-06-10 15:00:48	u	423.0	273.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-57	pmagpy-4.2.24-1: demag_gui	PF18-57a	
This study	mt	2.6	283.5	7.7	4.8	3	5	100.0	PF18-57a_LP-DIR-T	hargrave 2021-06-10 15:00:48	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-57	pmagpy-4.2.24-1: demag_gui	PF18-57a	
This study	hdt	0.0	279.2	4.7	9.2	3	11	100.0	PF18-57a_LP-DIR-T	hargrave 2021-06-10 15:00:48	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-57	pmagpy-4.2.24-1: demag_gui	PF18-57a	
This study	hdt	0.0	280.7	14.0	8.5	2	16	100.0	PF18-58a_LP-DIR-T	hargrave 2021-06-10 15:02:31	u	965.0	883.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-58	pmagpy-4.2.24-1: demag_gui	PF18-58a	
This study	mt	6.7	284.5	4.4	7.1	2	4	100.0	PF18-58a_LP-DIR-T	hargrave 2021-06-10 15:02:31	u	843.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-58	pmagpy-4.2.24-1: demag_gui	PF18-58a	
This study	hdt	0.0	208.5	59.4	8.5	2	16	0.0	PF18-58a_LP-DIR-T	hargrave 2021-06-10 15:02:31	u	965.0	883.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-58	pmagpy-4.2.24-1: demag_gui	PF18-58a	
This study	hdt	0.0	169.4	29.2	8.5	2	16	-1.0	PF18-58a_LP-DIR-T	hargrave 2021-06-10 15:02:31	u	965.0	883.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-58	pmagpy-4.2.24-1: demag_gui	PF18-58a	
This study	mt	6.7	228.6	62.8	7.1	2	4	0.0	PF18-58a_LP-DIR-T	hargrave 2021-06-10 15:02:31	u	843.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-58	pmagpy-4.2.24-1: demag_gui	PF18-58a	
This study	mt	6.7	181.0	31.8	7.1	2	4	-1.0	PF18-58a_LP-DIR-T	hargrave 2021-06-10 15:02:31	u	843.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-58	pmagpy-4.2.24-1: demag_gui	PF18-58a	
This study	mt	2.7	189.4	34.1	5.3	1	6	-1.0	PF18-59b_LP-DIR-T	hargrave 2021-06-10 15:04:09	u	853.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-59	pmagpy-4.2.24-1: demag_gui	PF18-59b	
This study	mt	2.7	248.1	59.6	5.3	1	6	0.0	PF18-59b_LP-DIR-T	hargrave 2021-06-10 15:04:09	u	853.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-59	pmagpy-4.2.24-1: demag_gui	PF18-59b	
This study	mt	2.7	284.5	-5.5	5.3	1	6	100.0	PF18-59b_LP-DIR-T	hargrave 2021-06-10 15:04:09	u	853.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-59	pmagpy-4.2.24-1: demag_gui	PF18-59b	
This study	lt	43.8	7.5	68.6	2.5	3	3	0.0	PF18-5a_LP-DIR-T	hargrave 2021-06-10 13:31:06	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-5	pmagpy-4.2.24-1: demag_gui	PF18-5a	
This study	hdt	0.0	270.3	-9.8	12.2	3	8	100.0	PF18-5a_LP-DIR-T	hargrave 2021-06-10 13:31:06	u	953.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-5	pmagpy-4.2.24-1: demag_gui	PF18-5a	
This study	lt	43.8	329.2	-3.6	2.5	3	3	100.0	PF18-5a_LP-DIR-T	hargrave 2021-06-10 13:31:06	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-5	pmagpy-4.2.24-1: demag_gui	PF18-5a	
This study	hct	5.7	276.0	-11.5	5.2	3	15	100.0	PF18-5a_LP-DIR-T	hargrave 2021-06-10 13:31:06	u	913.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-5	pmagpy-4.2.24-1: demag_gui	PF18-5a	
This study	hdt	0.0	244.8	45.0	12.2	3	8	0.0	PF18-5a_LP-DIR-T	hargrave 2021-06-10 13:31:06	u	953.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-5	pmagpy-4.2.24-1: demag_gui	PF18-5a	
This study	hct	5.7	250.5	49.4	5.2	3	15	0.0	PF18-5a_LP-DIR-T	hargrave 2021-06-10 13:31:06	u	913.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-5	pmagpy-4.2.24-1: demag_gui	PF18-5a	
This study	lt	43.8	186.4	51.8	2.5	3	3	-1.0	PF18-5a_LP-DIR-T	hargrave 2021-06-10 13:31:06	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-5	pmagpy-4.2.24-1: demag_gui	PF18-5a	
This study	hdt	0.0	86.1	48.9	12.2	3	8	-1.0	PF18-5a_LP-DIR-T	hargrave 2021-06-10 13:31:06	u	953.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-5	pmagpy-4.2.24-1: demag_gui	PF18-5a	
This study	hct	5.7	94.5	51.1	5.2	3	15	-1.0	PF18-5a_LP-DIR-T	hargrave 2021-06-10 13:31:06	u	913.0	723.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-5	pmagpy-4.2.24-1: demag_gui	PF18-5a	
This study	mt	2.5	191.2	26.5	7.5	1	7	-1.0	PF18-60a_LP-DIR-T	hargrave 2021-06-08 09:10:45	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-60	pmagpy-4.2.24-1: demag_gui	PF18-60a	
This study	mt	2.5	242.0	57.5	7.5	1	7	0.0	PF18-60a_LP-DIR-T	hargrave 2021-06-08 09:10:45	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-60	pmagpy-4.2.24-1: demag_gui	PF18-60a	
This study	mt	2.5	281.2	-3.4	7.5	1	7	100.0	PF18-60a_LP-DIR-T	hargrave 2021-06-08 09:10:45	u	863.0	793.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-60	pmagpy-4.2.24-1: demag_gui	PF18-60a	
This study	mt	3.8	281.8	-0.7	5.9	1	5	100.0	PF18-61a_LP-DIR-T	hargrave 2021-06-08 09:12:19	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-61	pmagpy-4.2.24-1: demag_gui	PF18-61a	
This study	mt	3.8	187.9	32.4	5.9	1	5	-1.0	PF18-61a_LP-DIR-T	hargrave 2021-06-08 09:12:19	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-61	pmagpy-4.2.24-1: demag_gui	PF18-61a	
This study	mt	3.8	237.6	59.0	5.9	1	5	0.0	PF18-61a_LP-DIR-T	hargrave 2021-06-08 09:12:19	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-61	pmagpy-4.2.24-1: demag_gui	PF18-61a	
This study	mt	1.0	174.6	35.8	5.2	2	6	-1.0	PF18-62a_LP-DIR-T	hargrave 2021-06-08 09:13:50	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-62	pmagpy-4.2.24-1: demag_gui	PF18-62a	
This study	hdt	0.0	227.6	68.5	9.8	2	17	0.0	PF18-62a_LP-DIR-T	hargrave 2021-06-08 09:13:50	u	965.0	903.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-62	pmagpy-4.2.24-1: demag_gui	PF18-62a	
This study	mt	1.0	216.4	68.5	5.2	2	6	0.0	PF18-62a_LP-DIR-T	hargrave 2021-06-08 09:13:50	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-62	pmagpy-4.2.24-1: demag_gui	PF18-62a	
This study	hdt	0.0	290.1	5.8	9.8	2	17	100.0	PF18-62a_LP-DIR-T	hargrave 2021-06-08 09:13:50	u	965.0	903.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-62	pmagpy-4.2.24-1: demag_gui	PF18-62a	
This study	mt	1.0	289.7	9.9	5.2	2	6	100.0	PF18-62a_LP-DIR-T	hargrave 2021-06-08 09:13:50	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-62	pmagpy-4.2.24-1: demag_gui	PF18-62a	
This study	hdt	0.0	179.6	35.5	9.8	2	17	-1.0	PF18-62a_LP-DIR-T	hargrave 2021-06-08 09:13:50	u	965.0	903.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-62	pmagpy-4.2.24-1: demag_gui	PF18-62a	
This study	lt	21.4	196.2	44.3	0.6	3	3	-1.0	PF18-63a_LP-DIR-T	hargrave 2021-06-08 09:15:17	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-63	pmagpy-4.2.24-1: demag_gui	PF18-63a	
This study	hdt	0.0	178.8	12.8	10.5	3	16	-1.0	PF18-63a_LP-DIR-T	hargrave 2021-06-08 09:15:17	u	965.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-63	pmagpy-4.2.24-1: demag_gui	PF18-63a	
This study	mt	7.3	188.3	13.5	11.0	3	6	-1.0	PF18-63a_LP-DIR-T	hargrave 2021-06-08 09:15:17	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-63	pmagpy-4.2.24-1: demag_gui	PF18-63a	
This study	lt	21.4	6.4	68.3	0.6	3	3	0.0	PF18-63a_LP-DIR-T	hargrave 2021-06-08 09:15:17	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-63	pmagpy-4.2.24-1: demag_gui	PF18-63a	
This study	hdt	0.0	214.4	75.8	10.5	3	16	0.0	PF18-63a_LP-DIR-T	hargrave 2021-06-08 09:15:17	u	965.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-63	pmagpy-4.2.24-1: demag_gui	PF18-63a	
This study	lt	21.4	329.1	-4.1	0.6	3	3	100.0	PF18-63a_LP-DIR-T	hargrave 2021-06-08 09:15:17	u	473.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-63	pmagpy-4.2.24-1: demag_gui	PF18-63a	
This study	mt	7.3	250.8	74.4	11.0	3	6	0.0	PF18-63a_LP-DIR-T	hargrave 2021-06-08 09:15:17	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-63	pmagpy-4.2.24-1: demag_gui	PF18-63a	
This study	mt	7.3	298.0	0.8	11.0	3	6	100.0	PF18-63a_LP-DIR-T	hargrave 2021-06-08 09:15:17	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-63	pmagpy-4.2.24-1: demag_gui	PF18-63a	
This study	hdt	0.0	297.1	10.1	10.5	3	16	100.0	PF18-63a_LP-DIR-T	hargrave 2021-06-08 09:15:17	u	965.0	913.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-63	pmagpy-4.2.24-1: demag_gui	PF18-63a	
This study	mt	5.9	288.0	-4.9	13.8	1	5	100.0	PF18-64a_LP-DIR-T	hargrave 2021-06-08 09:16:42	u	853.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-64	pmagpy-4.2.24-1: demag_gui	PF18-64a	
This study	mt	5.9	250.5	62.9	13.8	1	5	0.0	PF18-64a_LP-DIR-T	hargrave 2021-06-08 09:16:42	u	853.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-64	pmagpy-4.2.24-1: demag_gui	PF18-64a	
This study	mt	5.9	196.8	28.0	13.8	1	5	-1.0	PF18-64a_LP-DIR-T	hargrave 2021-06-08 09:16:42	u	853.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-64	pmagpy-4.2.24-1: demag_gui	PF18-64a	
This study	lt	28.0	320.2	3.4	0.8	3	4	100.0	PF18-65b_LP-DIR-T	hargrave 2021-06-08 09:18:57	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-65	pmagpy-4.2.24-1: demag_gui	PF18-65b	
This study	hdt	0.0	279.9	-0.9	6.3	3	14	100.0	PF18-65b_LP-DIR-T	hargrave 2021-06-08 09:18:57	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-65	pmagpy-4.2.24-1: demag_gui	PF18-65b	
This study	mt	5.3	280.1	-0.1	7.6	3	5	100.0	PF18-65b_LP-DIR-T	hargrave 2021-06-08 09:18:57	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-65	pmagpy-4.2.24-1: demag_gui	PF18-65b	
This study	lt	28.0	11.1	79.9	0.8	3	4	0.0	PF18-65b_LP-DIR-T	hargrave 2021-06-08 09:18:57	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-65	pmagpy-4.2.24-1: demag_gui	PF18-65b	
This study	hdt	0.0	236.7	57.1	6.3	3	14	0.0	PF18-65b_LP-DIR-T	hargrave 2021-06-08 09:18:57	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-65	pmagpy-4.2.24-1: demag_gui	PF18-65b	
This study	mt	5.3	235.4	57.6	7.6	3	5	0.0	PF18-65b_LP-DIR-T	hargrave 2021-06-08 09:18:57	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-65	pmagpy-4.2.24-1: demag_gui	PF18-65b	
This study	lt	28.0	172.7	56.5	0.8	3	4	-1.0	PF18-65b_LP-DIR-T	hargrave 2021-06-08 09:18:57	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-65	pmagpy-4.2.24-1: demag_gui	PF18-65b	
This study	hdt	0.0	59.8	76.4	6.3	3	14	-1.0	PF18-65b_LP-DIR-T	hargrave 2021-06-08 09:18:57	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-65	pmagpy-4.2.24-1: demag_gui	PF18-65b	
This study	mt	5.3	58.7	77.2	7.6	3	5	-1.0	PF18-65b_LP-DIR-T	hargrave 2021-06-08 09:18:57	u	863.0	823.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-65	pmagpy-4.2.24-1: demag_gui	PF18-65b	
This study	hdt	0.0	179.4	26.0	3.1	2	14	-1.0	PF18-66a_LP-DIR-T	hargrave 2021-06-08 09:20:21	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-66	pmagpy-4.2.24-1: demag_gui	PF18-66a	
This study	mt	3.3	286.2	-5.2	3.3	2	1	100.0	PF18-66a_LP-DIR-T	hargrave 2021-06-08 09:20:21	u	863.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-66	pmagpy-4.2.24-1: demag_gui	PF18-66a	
This study	hdt	0.0	283.3	-1.9	3.1	2	14	100.0	PF18-66a_LP-DIR-T	hargrave 2021-06-08 09:20:21	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-66	pmagpy-4.2.24-1: demag_gui	PF18-66a	
This study	mt	3.3	249.3	61.3	3.3	2	1	0.0	PF18-66a_LP-DIR-T	hargrave 2021-06-08 09:20:21	u	863.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-66	pmagpy-4.2.24-1: demag_gui	PF18-66a	
This study	mt	3.3	184.1	27.4	3.3	2	1	-1.0	PF18-66a_LP-DIR-T	hargrave 2021-06-08 09:20:21	u	863.0	688.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-66	pmagpy-4.2.24-1: demag_gui	PF18-66a	
This study	hdt	0.0	240.7	60.0	3.1	2	14	0.0	PF18-66a_LP-DIR-T	hargrave 2021-06-08 09:20:21	u	965.0	933.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-66	pmagpy-4.2.24-1: demag_gui	PF18-66a	
This study	mt	0.8	280.4	-1.9	7.3	1	6	100.0	PF18-68a_LP-DIR-T	hargrave 2021-06-08 09:23:20	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-68	pmagpy-4.2.24-1: demag_gui	PF18-68a	
This study	mt	0.8	238.9	57.3	7.3	1	6	0.0	PF18-68a_LP-DIR-T	hargrave 2021-06-08 09:23:20	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-68	pmagpy-4.2.24-1: demag_gui	PF18-68a	
This study	mt	0.8	192.9	21.8	7.3	1	6	-1.0	PF18-68a_LP-DIR-T	hargrave 2021-06-08 09:23:20	u	863.0	808.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-68	pmagpy-4.2.24-1: demag_gui	PF18-68a	
This study	lt	21.3	354.0	73.0	0.8	1	4	0.0	PF18-69a_LP-DIR-T	hargrave 2021-06-08 09:25:04	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-69	pmagpy-4.2.24-1: demag_gui	PF18-69a	
This study	lt	21.3	194.1	63.2	0.8	1	4	-1.0	PF18-69a_LP-DIR-T	hargrave 2021-06-08 09:25:04	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-69	pmagpy-4.2.24-1: demag_gui	PF18-69a	
This study	lt	21.3	323.0	-4.0	0.8	1	4	100.0	PF18-69a_LP-DIR-T	hargrave 2021-06-08 09:25:04	u	523.0	373.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-69	pmagpy-4.2.24-1: demag_gui	PF18-69a	
This study	hct	8.0	279.4	-10.5	3.4	3	18	100.0	PF18-6b_LP-DIR-T	hargrave 2021-06-10 13:32:29	u	923.0	648.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-6	pmagpy-4.2.24-1: demag_gui	PF18-6b	
This study	hdt	0.0	277.1	9.9	4.1	3	6	100.0	PF18-6b_LP-DIR-T	hargrave 2021-06-10 13:32:29	u	955.0	945.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-6	pmagpy-4.2.24-1: demag_gui	PF18-6b	
This study	lt	39.9	324.8	-6.3	5.9	3	3	100.0	PF18-6b_LP-DIR-T	hargrave 2021-06-10 13:32:29	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	PF18-6	pmagpy-4.2.24-1: demag_gui	PF18-6b	
This study	lt	39.9	7.9	75.0	5.9	3	3	-1.0	PF18-6b_LP-DIR-T	hargrave 2021-06-10 13:32:29	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-6	pmagpy-4.2.24-1: demag_gui	PF18-6b	
This study	hct	8.0	251.8	52.7	3.4	3	18	0.0	PF18-6b_LP-DIR-T	hargrave 2021-06-10 13:32:29	u	923.0	648.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-6	pmagpy-4.2.24-1: demag_gui	PF18-6b	
This study	hdt	0.0	216.5	56.0	4.1	3	6	0.0	PF18-6b_LP-DIR-T	hargrave 2021-06-10 13:32:29	u	955.0	945.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	PF18-6	pmagpy-4.2.24-1: demag_gui	PF18-6b	
This study	hct	8.0	257.8	51.9	3.4	3	18	-1.0	PF18-6b_LP-DIR-T	hargrave 2021-06-10 13:32:29	u	923.0	648.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-6	pmagpy-4.2.24-1: demag_gui	PF18-6b	
This study	lt	39.9	353.6	70.1	5.9	3	3	0.0	PF18-6b_LP-DIR-T	hargrave 2021-06-10 13:32:29	u	523.0	423.0	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PF18-6	pmagpy-4.2.24-1: demag_gui	PF18-6b	
This study	hdt	0.0	223.9	52.6	4.1	3	6	-1.0	PF18-6b_LP-DIR-T	hargrave 2021-06-10 13:32:29	u	955.0	945.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-6	pmagpy-4.2.24-1: demag_gui	PF18-6b	
This study	hdt	0.0	264.6	0.7	10.6	3	18	100.0	PF18-70a_LP-DIR-T	hargrave 2021-06-08 09:27:52	u	965.0	893.0	K	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	PF18-70	pmagpy-4.2.24-1: demag_gui	PF18-70a	
This study	hdt	0.0	202.1	10.9	10.6	3	18	-1.0	PF18-70a_LP-DIR-T	hargrave 2021-06-08 09:27:52	u	965.0	893.0	K	LP-DIR-T:DE-BFL-A:DA-DIR	g	PF18-70	pmagpy-4.2.24-1: demag_gui	PF18-70a	
This study	lt	14.8	195.2	69.4	2.1	3	3	-1.0	PF18-70a_LP-DIR-T	hargrave 2021-06-08 09:27:52	u	423.0	323.0	K	LP-DIR-T:DE-BFL:DA-DIR	g	PF18-70	pmagpy-4.2.24-1: demag_gui	PF18-70a	
